Data da Coleta,Regiao - Sigla,Estado - Sigla,Municipio,Produto,Data da Coleta,Valor de Venda,Bandeira
2023-09-05,SE,SP,RIO CLARO,GASOLINA,2023-09-05,"4,99",BRANCA
2023-09-05,SE,SP,RIO CLARO,GASOLINA,2023-09-05,"5,39",RAIZEN
2023-09-05,SE,SP,RIO CLARO,GASOLINA,2023-09-05,"5,25",VIBRA ENERGIA
2023-09-05,SE,SP,RIO CLARO,GASOLINA,2023-09-05,"5,29",BRANCA
2023-09-05,SE,SP,RIO CLARO,GASOLINA,2023-09-05,"5,39",IPIRANGA
2023-09-05,SE,SP,RIO CLARO,GASOLINA,2023-09-05,"4,99",RAIZEN
2023-09-05,SE,SP,RIO CLARO,GASOLINA,2023-09-05,"5,39",IPIRANGA
2023-09-05,SE,SP,RIO CLARO,GASOLINA,2023-09-05,"5,17",RAIZEN
2023-09-05,SE,SP,RIO CLARO,GASOLINA,2023-09-05,"5,39",RAIZEN
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,49",BRANCA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,17",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"6,29",RAIZEN
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,99",BRANCA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,19",RAIZEN
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,87",BRANCA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,97",VIBRA ENERGIA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,89",BRANCA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,99",BRANCA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,87",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"6,99",VIBRA ENERGIA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,69",VIBRA ENERGIA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,57",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,89",RAIZEN
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,99",RAIZEN
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,88",BRANCA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,85",BRANCA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,99",BRANCA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,99",BRANCA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,87",VIBRA ENERGIA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,49",VIBRA ENERGIA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,99",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,79",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,79",BRANCA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,29",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"6,99",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"6,99",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,29",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,57",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,99",BRANCA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,72",VIBRA ENERGIA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,59",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,29",BRANCA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,49",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,59",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,79",BRANCA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,6",BRANCA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"6,29",VIBRA ENERGIA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,79",VIBRA ENERGIA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,99",BRANCA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,39",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,97",RAIZEN
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,09",RAIZEN
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,14",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,69",RAIZEN
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,09",RAIZEN
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,57",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,49",RAIZEN
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"6,19",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,14",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"5,77",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,99",IPIRANGA
2023-09-05,SE,SP,SAO PAULO,GASOLINA,2023-09-05,"4,89",PETROBRASIL
2023-09-05,SE,SP,SERTAOZINHO,GASOLINA,2023-09-05,"5,49",RAIZEN
2023-09-05,SE,SP,SERTAOZINHO,GASOLINA,2023-09-05,"5,49",BRANCA
2023-09-05,SE,SP,SERTAOZINHO,GASOLINA,2023-09-05,"5,46",RAIZEN
2023-09-05,SE,SP,SERTAOZINHO,GASOLINA,2023-09-05,"5,47",RAIZEN
2023-09-05,SE,SP,SERTAOZINHO,GASOLINA,2023-09-05,"5,69",IPIRANGA
2023-09-05,SE,SP,SERTAOZINHO,GASOLINA,2023-09-05,"5,69",IPIRANGA
2023-09-05,SE,SP,SOROCABA,GASOLINA,2023-09-05,"4,59",BRANCA
2023-09-05,SE,SP,SOROCABA,GASOLINA,2023-09-05,"5,39",RAIZEN
2023-09-05,SE,SP,SOROCABA,GASOLINA,2023-09-05,"5,19",BRANCA
2023-09-05,SE,SP,SOROCABA,GASOLINA,2023-09-05,"4,99",BRANCA
2023-09-05,SE,SP,SOROCABA,GASOLINA,2023-09-05,"5,39",RAIZEN
2023-09-05,SE,SP,SOROCABA,GASOLINA,2023-09-05,"5,59",RAIZEN
2023-09-05,SE,SP,SOROCABA,GASOLINA,2023-09-05,"5,15",BRANCA
2023-09-05,SE,SP,SOROCABA,GASOLINA,2023-09-05,"5,39",RAIZEN
2023-09-05,SE,SP,SOROCABA,GASOLINA,2023-09-05,"4,99",BRANCA
2023-09-05,N,PA,PARAUAPEBAS,GASOLINA,2023-09-05,"6,09",BRANCA
2023-09-05,N,PA,PARAUAPEBAS,GASOLINA,2023-09-05,"6,28",IPIRANGA
2023-09-05,N,PA,PARAUAPEBAS,GASOLINA,2023-09-05,"6,39",VIBRA ENERGIA
2023-09-05,NE,AL,MACEIO,GASOLINA,2023-09-05,"5,57",VIBRA ENERGIA
2023-09-05,NE,AL,MACEIO,GASOLINA,2023-09-05,"5,59",VIBRA ENERGIA
2023-09-05,NE,AL,MACEIO,GASOLINA,2023-09-05,"5,67",ALESAT
2023-09-05,NE,AL,MACEIO,GASOLINA,2023-09-05,"5,65",IPIRANGA
2023-09-05,NE,AL,MACEIO,GASOLINA,2023-09-05,"5,59",VIBRA ENERGIA
2023-09-05,NE,AL,MACEIO,GASOLINA,2023-09-05,"5,69",VIBRA ENERGIA
2023-09-05,NE,AL,MACEIO,GASOLINA,2023-09-05,"5,69",IPIRANGA
2023-09-05,NE,AL,MACEIO,GASOLINA,2023-09-05,"5,65",VIBRA ENERGIA
2023-09-05,NE,AL,MACEIO,GASOLINA,2023-09-05,"5,65",VIBRA ENERGIA
2023-09-05,NE,AL,MACEIO,GASOLINA,2023-09-05,"5,59",BRANCA
2023-09-05,NE,AL,MACEIO,GASOLINA,2023-09-05,"5,59",VIBRA ENERGIA
2023-09-05,NE,AL,MACEIO,GASOLINA,2023-09-05,"5,61",VIBRA ENERGIA
2023-09-05,NE,AL,MACEIO,GASOLINA,2023-09-05,"5,58",IPIRANGA
2023-09-05,NE,AL,MACEIO,GASOLINA,2023-09-05,"5,63",RAIZEN
2023-09-05,NE,AL,MACEIO,GASOLINA,2023-09-05,"5,59",VIBRA ENERGIA
2023-09-05,N,AM,MANAUS,GASOLINA,2023-09-05,"6,58",IPIRANGA
2023-09-05,N,AM,MANAUS,GASOLINA,2023-09-05,"6,59",ATEM' S
2023-09-05,N,AM,MANAUS,GASOLINA,2023-09-05,"6,59",BRANCA
2023-09-05,N,AM,MANAUS,GASOLINA,2023-09-05,"6,58",BRANCA
2023-09-05,N,AM,MANAUS,GASOLINA,2023-09-05,"6,57",VIBRA ENERGIA
2023-09-05,N,AM,MANAUS,GASOLINA,2023-09-05,"6,59",IPIRANGA
2023-09-05,N,AM,MANAUS,GASOLINA,2023-09-05,"6,59",IPIRANGA
2023-09-05,N,AM,TEFE,GASOLINA,2023-09-05,"7,3",BRANCA
2023-09-05,NE,BA,EUNAPOLIS,GASOLINA,2023-09-05,"6,14",ALESAT
2023-09-05,NE,BA,EUNAPOLIS,GASOLINA,2023-09-05,"6,14",RAIZEN
2023-09-05,NE,BA,FEIRA DE SANTANA,GASOLINA,2023-09-05,"5,34",BRANCA
2023-09-05,NE,BA,FEIRA DE SANTANA,GASOLINA,2023-09-05,"5,39",ALESAT
2023-09-05,NE,BA,FEIRA DE SANTANA,GASOLINA,2023-09-05,"5,34",ALESAT
2023-09-05,NE,BA,FEIRA DE SANTANA,GASOLINA,2023-09-05,"5,39",RAIZEN
2023-09-05,NE,BA,FEIRA DE SANTANA,GASOLINA,2023-09-05,"5,39",RAIZEN
2023-09-05,NE,BA,FEIRA DE SANTANA,GASOLINA,2023-09-05,"5,34",BRANCA
2023-09-05,NE,BA,LAURO DE FREITAS,GASOLINA,2023-09-05,"5,54",BRANCA
2023-09-05,NE,BA,SANTO ANTONIO DE JESUS,GASOLINA,2023-09-05,"5,69",BRANCA
2023-09-05,NE,BA,SANTO ANTONIO DE JESUS,GASOLINA,2023-09-05,"5,69",BRANCA
2023-09-05,NE,BA,SANTO ANTONIO DE JESUS,GASOLINA,2023-09-05,"5,69",VIBRA ENERGIA
2023-09-05,NE,CE,CRATEUS,GASOLINA,2023-09-05,"5,95",BRANCA
2023-09-05,NE,CE,FORTALEZA,GASOLINA,2023-09-05,"5,97",IPIRANGA
2023-09-05,NE,CE,FORTALEZA,GASOLINA,2023-09-05,"5,97",VIBRA ENERGIA
2023-09-05,NE,CE,FORTALEZA,GASOLINA,2023-09-05,"5,97",BRANCA
2023-09-05,NE,CE,FORTALEZA,GASOLINA,2023-09-05,"5,97",BRANCA
2023-09-05,NE,CE,FORTALEZA,GASOLINA,2023-09-05,"5,79",BRANCA
2023-09-05,NE,CE,FORTALEZA,GASOLINA,2023-09-05,"5,96",VIBRA ENERGIA
2023-09-05,NE,CE,FORTALEZA,GASOLINA,2023-09-05,"5,97",RAIZEN
2023-09-05,NE,CE,FORTALEZA,GASOLINA,2023-09-05,"5,45",BRANCA
2023-09-05,NE,CE,FORTALEZA,GASOLINA,2023-09-05,"5,65",BRANCA
2023-09-05,NE,CE,FORTALEZA,GASOLINA,2023-09-05,"5,97",VIBRA ENERGIA
2023-09-05,NE,CE,FORTALEZA,GASOLINA,2023-09-05,"5,97",VIBRA ENERGIA
2023-09-05,NE,CE,FORTALEZA,GASOLINA,2023-09-05,"5,47",BRANCA
2023-09-05,NE,CE,FORTALEZA,GASOLINA,2023-09-05,"5,79",RAIZEN
2023-09-05,NE,CE,FORTALEZA,GASOLINA,2023-09-05,"5,97",RAIZEN
2023-09-05,NE,CE,FORTALEZA,GASOLINA,2023-09-05,"5,97",RAIZEN
2023-09-05,SE,ES,CARIACICA,GASOLINA,2023-09-05,"5,39",ALESAT
2023-09-05,SE,ES,CARIACICA,GASOLINA,2023-09-05,"5,29",BRANCA
2023-09-05,SE,ES,CARIACICA,GASOLINA,2023-09-05,"5,26",BRANCA
2023-09-05,SE,ES,CARIACICA,GASOLINA,2023-09-05,"5,26",IPIRANGA
2023-09-05,SE,ES,CARIACICA,GASOLINA,2023-09-05,"5,49",ALESAT
2023-09-05,SE,ES,CARIACICA,GASOLINA,2023-09-05,"5,58",RAIZEN
2023-09-05,SE,ES,CARIACICA,GASOLINA,2023-09-05,"5,28",BRANCA
2023-09-05,N,TO,PALMAS,GASOLINA,2023-09-05,"5,89",BRANCA
2023-09-05,CO,GO,FORMOSA,GASOLINA,2023-09-05,"5,69",BRANCA
2023-09-05,CO,GO,FORMOSA,GASOLINA,2023-09-05,"5,49",IPIRANGA
2023-09-05,CO,GO,FORMOSA,GASOLINA,2023-09-05,"5,89",VIBRA ENERGIA
2023-09-05,CO,GO,LUZIANIA,GASOLINA,2023-09-05,"5,59",BRANCA
2023-09-05,CO,GO,LUZIANIA,GASOLINA,2023-09-05,"5,59",IPIRANGA
2023-09-05,NE,MA,BALSAS,GASOLINA,2023-09-05,"5,75",BRANCA
2023-09-05,NE,MA,IMPERATRIZ,GASOLINA,2023-09-05,"5,27",BRANCA
2023-09-05,NE,MA,IMPERATRIZ,GASOLINA,2023-09-05,"5,45",IPIRANGA
2023-09-05,NE,MA,IMPERATRIZ,GASOLINA,2023-09-05,"5,39",SABBÁ
2023-09-05,NE,MA,IMPERATRIZ,GASOLINA,2023-09-05,"5,59",ALESAT
2023-09-05,NE,MA,IMPERATRIZ,GASOLINA,2023-09-05,"5,59",VIBRA ENERGIA
2023-09-05,NE,MA,IMPERATRIZ,GASOLINA,2023-09-05,"5,35",RAIZEN
2023-09-05,NE,MA,IMPERATRIZ,GASOLINA,2023-09-05,"5,37",VIBRA ENERGIA
2023-09-05,NE,MA,IMPERATRIZ,GASOLINA,2023-09-05,"5,49",IPIRANGA
2023-09-05,NE,MA,IMPERATRIZ,GASOLINA,2023-09-05,"5,39",IPIRANGA
2023-09-05,NE,MA,SAO LUIS,GASOLINA,2023-09-05,"5,15",BRANCA
2023-09-05,NE,MA,SAO JOSE DE RIBAMAR,GASOLINA,2023-09-05,"4,85",ALESAT
2023-09-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-09-05,"5,29",IPIRANGA
2023-09-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-09-05,"5,1",ALESAT
2023-09-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-09-05,"5,19",RAIZEN
2023-09-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-09-05,"5,19",RAIZEN
2023-09-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-09-05,"5,39",VIBRA ENERGIA
2023-09-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-09-05,"5,19",RAIZEN
2023-09-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-09-05,"5,19",RAIZEN
2023-09-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-09-05,"5,07",BRANCA
2023-09-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-09-05,"5,18",VIBRA ENERGIA
2023-09-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-09-05,"5,79",IPIRANGA
2023-09-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-09-05,"5,19",IPIRANGA
2023-09-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-09-05,"5,19",IPIRANGA
2023-09-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-09-05,"5,17",VIBRA ENERGIA
2023-09-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-09-05,"5,19",VIBRA ENERGIA
2023-09-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-09-05,"5,17",VIBRA ENERGIA
2023-09-05,SE,MG,BELO HORIZONTE,GASOLINA,2023-09-05,"5,19",VIBRA ENERGIA
2023-09-05,SE,MG,BOM DESPACHO,GASOLINA,2023-09-05,"5,15",BRANCA
2023-09-05,SE,MG,BOM DESPACHO,GASOLINA,2023-09-05,"5,24",IPIRANGA
2023-09-05,SE,MG,BOM DESPACHO,GASOLINA,2023-09-05,"5,29",RAIZEN
2023-09-05,SE,MG,BOM DESPACHO,GASOLINA,2023-09-05,"5,29",VIBRA ENERGIA
2023-09-05,SE,MG,CAMPO BELO,GASOLINA,2023-09-05,"5,39",BRANCA
2023-09-05,SE,MG,CORONEL FABRICIANO,GASOLINA,2023-09-05,"5,49",VIBRA ENERGIA
2023-09-05,SE,MG,CORONEL FABRICIANO,GASOLINA,2023-09-05,"5,49",VIBRA ENERGIA
2023-09-05,SE,MG,CORONEL FABRICIANO,GASOLINA,2023-09-05,"5,39",VIBRA ENERGIA
2023-09-05,SE,MG,ITAUNA,GASOLINA,2023-09-05,"5,18",BRANCA
2023-09-05,SE,MG,VICOSA,GASOLINA,2023-09-05,"5,69",VIBRA ENERGIA
2023-09-05,SE,MG,VICOSA,GASOLINA,2023-09-05,"5,59",BRANCA
2023-09-05,CO,MS,CORUMBA,GASOLINA,2023-09-05,"6,19",VIBRA ENERGIA
2023-09-05,CO,MS,CORUMBA,GASOLINA,2023-09-05,"6,23",RAIZEN
2023-09-05,CO,MS,CORUMBA,GASOLINA,2023-09-05,"6,25",VIBRA ENERGIA
2023-09-05,CO,MS,COXIM,GASOLINA,2023-09-05,"5,57",TAURUS
2023-09-05,N,PA,PARAGOMINAS,GASOLINA,2023-09-05,"5,79",VIBRA ENERGIA
2023-09-05,N,PA,SANTAREM,GASOLINA,2023-09-05,"5,49",SABBÁ
2023-09-05,N,PA,SANTAREM,GASOLINA,2023-09-05,"5,49",IPIRANGA
2023-09-05,N,PA,SANTAREM,GASOLINA,2023-09-05,"5,35",EQUADOR
2023-09-05,N,PA,SANTAREM,GASOLINA,2023-09-05,"5,29",SABBÁ
2023-09-05,NE,PB,PATOS,GASOLINA,2023-09-05,"5,49",BRANCA
2023-09-05,NE,PB,PATOS,GASOLINA,2023-09-05,"5,44",FAN
2023-09-05,NE,PB,PATOS,GASOLINA,2023-09-05,"5,73",BRANCA
2023-09-05,NE,PE,LAJEDO,GASOLINA,2023-09-05,"4,99",BRANCA
2023-09-05,NE,PE,LAJEDO,GASOLINA,2023-09-05,"5,09",BRANCA
2023-09-05,S,PR,ASSIS CHATEAUBRIAND,GASOLINA,2023-09-05,"5,64",IPIRANGA
2023-09-05,S,PR,CAMBE,GASOLINA,2023-09-05,"5,29",RAIZEN
2023-09-05,S,PR,CASTRO,GASOLINA,2023-09-05,"5,19",BRANCA
2023-09-05,S,PR,CASTRO,GASOLINA,2023-09-05,"5,31",IPIRANGA
2023-09-05,S,PR,CASTRO,GASOLINA,2023-09-05,"5,39",BRANCA
2023-09-05,S,PR,CURITIBA,GASOLINA,2023-09-05,"5,89",IPIRANGA
2023-09-05,S,PR,CURITIBA,GASOLINA,2023-09-05,"5,85",RAIZEN
2023-09-05,S,PR,CURITIBA,GASOLINA,2023-09-05,"5,89",VIBRA ENERGIA
2023-09-05,S,PR,CURITIBA,GASOLINA,2023-09-05,"5,87",VIBRA ENERGIA
2023-09-05,S,PR,CURITIBA,GASOLINA,2023-09-05,"5,87",VIBRA ENERGIA
2023-09-05,S,PR,CURITIBA,GASOLINA,2023-09-05,"5,87",IPIRANGA
2023-09-05,S,PR,CURITIBA,GASOLINA,2023-09-05,"5,85",RODOIL
2023-09-05,S,PR,CURITIBA,GASOLINA,2023-09-05,"5,87",RAIZEN
2023-09-05,S,PR,CURITIBA,GASOLINA,2023-09-05,"5,87",RAIZEN
2023-09-05,S,PR,CURITIBA,GASOLINA,2023-09-05,"5,72",RAIZEN
2023-09-05,S,PR,CURITIBA,GASOLINA,2023-09-05,"5,85",RAIZEN
2023-09-05,S,PR,CURITIBA,GASOLINA,2023-09-05,"5,87",IPIRANGA
2023-09-05,S,PR,CURITIBA,GASOLINA,2023-09-05,"5,85",IPIRANGA
2023-09-05,S,PR,CURITIBA,GASOLINA,2023-09-05,"5,87",BRANCA
2023-09-05,S,PR,CURITIBA,GASOLINA,2023-09-05,"5,85",VIBRA ENERGIA
2023-09-05,S,PR,CURITIBA,GASOLINA,2023-09-05,"5,89",RAIZEN
2023-09-05,S,PR,CURITIBA,GASOLINA,2023-09-05,"5,77",BRANCA
2023-09-05,S,PR,LONDRINA,GASOLINA,2023-09-05,"5,29",VIBRA ENERGIA
2023-09-05,S,PR,LONDRINA,GASOLINA,2023-09-05,"5,09",BRANCA
2023-09-05,S,PR,LONDRINA,GASOLINA,2023-09-05,"5,19",BRANCA
2023-09-05,S,PR,MARINGA,GASOLINA,2023-09-05,"5,97",RAIZEN
2023-09-05,S,PR,MARINGA,GASOLINA,2023-09-05,"5,92",BRANCA
2023-09-05,S,PR,MARINGA,GASOLINA,2023-09-05,"5,45",BRANCA
2023-09-05,S,PR,MARINGA,GASOLINA,2023-09-05,"5,98",RAIZEN
2023-09-05,S,PR,MARINGA,GASOLINA,2023-09-05,"5,49",BRANCA
2023-09-05,S,PR,MARINGA,GASOLINA,2023-09-05,"5,99",RAIZEN
2023-09-05,S,PR,PARANAGUA,GASOLINA,2023-09-05,"5,49",IPIRANGA
2023-09-05,S,PR,PARANAGUA,GASOLINA,2023-09-05,"5,49",BRANCA
2023-09-05,S,PR,SANTO ANTONIO DA PLATINA,GASOLINA,2023-09-05,"5,64",BRANCA
2023-09-05,S,PR,SANTO ANTONIO DA PLATINA,GASOLINA,2023-09-05,"5,69",IPIRANGA
2023-09-05,S,PR,SANTO ANTONIO DA PLATINA,GASOLINA,2023-09-05,"5,69",IPIRANGA
2023-09-05,SE,RJ,BARRA MANSA,GASOLINA,2023-09-05,"5,89",BRANCA
2023-09-05,SE,RJ,BARRA MANSA,GASOLINA,2023-09-05,"5,59",BRANCA
2023-09-05,SE,RJ,BARRA MANSA,GASOLINA,2023-09-05,"5,79",BRANCA
2023-09-05,SE,RJ,BARRA MANSA,GASOLINA,2023-09-05,"5,84",BRANCA
2023-09-05,SE,RJ,BARRA MANSA,GASOLINA,2023-09-05,"5,89",VIBRA ENERGIA
2023-09-05,SE,RJ,CABO FRIO,GASOLINA,2023-09-05,"5,74",VIBRA ENERGIA
2023-09-05,SE,RJ,CABO FRIO,GASOLINA,2023-09-05,"5,87",VIBRA ENERGIA
2023-09-05,SE,RJ,CABO FRIO,GASOLINA,2023-09-05,"5,87",VIBRA ENERGIA
2023-09-05,SE,RJ,CABO FRIO,GASOLINA,2023-09-05,"5,85",IPIRANGA
2023-09-05,SE,RJ,CABO FRIO,GASOLINA,2023-09-05,"5,85",RAIZEN
2023-09-05,SE,RJ,CABO FRIO,GASOLINA,2023-09-05,"5,75",BRANCA
2023-09-05,SE,RJ,VALENCA,GASOLINA,2023-09-05,"5,95",ALESAT
2023-09-05,SE,RJ,VALENCA,GASOLINA,2023-09-05,"5,97",IPIRANGA
2023-09-05,SE,RJ,VALENCA,GASOLINA,2023-09-05,"6,09",VIBRA ENERGIA
2023-09-05,SE,RJ,VALENCA,GASOLINA,2023-09-05,"5,79",BRANCA
2023-09-05,SE,RJ,VALENCA,GASOLINA,2023-09-05,"6,09",VIBRA ENERGIA
2023-09-05,NE,RN,PARNAMIRIM,GASOLINA,2023-09-05,"5,69",ALESAT
2023-09-05,NE,RN,PARNAMIRIM,GASOLINA,2023-09-05,"5,35",BRANCA
2023-09-05,NE,RN,PARNAMIRIM,GASOLINA,2023-09-05,"5,69",ALESAT
2023-09-05,NE,RN,PARNAMIRIM,GASOLINA,2023-09-05,"5,49",BRANCA
2023-09-05,NE,RN,MOSSORO,GASOLINA,2023-09-05,"5,99",VIBRA ENERGIA
2023-09-05,NE,RN,MOSSORO,GASOLINA,2023-09-05,"5,99",FAN
2023-09-05,NE,RN,MOSSORO,GASOLINA,2023-09-05,"5,99",RAIZEN
2023-09-05,NE,RN,MOSSORO,GASOLINA,2023-09-05,"5,89",BRANCA
2023-09-05,N,RO,JI-PARANA,GASOLINA,2023-09-05,"6,04",IPIRANGA
2023-09-05,N,RO,JI-PARANA,GASOLINA,2023-09-05,"5,8",ATEM' S
2023-09-05,N,RO,JI-PARANA,GASOLINA,2023-09-05,"5,75",VIBRA ENERGIA
2023-09-05,N,RO,JI-PARANA,GASOLINA,2023-09-05,"5,74",IPIRANGA
2023-09-05,N,RO,JI-PARANA,GASOLINA,2023-09-05,"5,79",VIBRA ENERGIA
2023-09-05,S,RS,SANTO ANGELO,GASOLINA,2023-09-05,"5,59",BRANCA
2023-09-05,S,RS,IJUI,GASOLINA,2023-09-05,"5,34",BRANCA
2023-09-05,S,RS,IJUI,GASOLINA,2023-09-05,"5,35",BRANCA
2023-09-05,S,RS,IJUI,GASOLINA,2023-09-05,"5,79",VIBRA ENERGIA
2023-09-05,S,RS,IJUI,GASOLINA,2023-09-05,"5,55",IPIRANGA
2023-09-05,S,RS,IJUI,GASOLINA,2023-09-05,"5,49",RAIZEN
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,19",BRANCA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,15",IPIRANGA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,17",BRANCA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,17",BRANCA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,06",BRANCA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,29",IPIRANGA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,07",BRANCA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,39",RAIZEN
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,49",VIBRA ENERGIA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,19",BRANCA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,19",IPIRANGA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,27",BRANCA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,39",VIBRA ENERGIA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,26",BRANCA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,29",VIBRA ENERGIA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,15",BRANCA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,15",BRANCA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,59",IPIRANGA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,19",IPIRANGA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,49",VIBRA ENERGIA
2023-09-05,S,RS,PORTO ALEGRE,GASOLINA,2023-09-05,"5,49",VIBRA ENERGIA
